Name,City,Latitude,Longitude,Address,Rating,SchoolType
Vineyard Elementary School,Ontario,34.08416,-117.62336,91764,6,public
Stanton Elementary School,Castro Valley,37.700573,-122.09404,94546,6,public
Bryn Mawr Elementary School,Redlands,34.042294,-117.229546,92354,6,public
Vista Del Monte Elementary School,Palm Springs,33.855209,-116.539925,92262,6,public
Felix J. Appleby Elementary School,Blythe,33.598598,-114.59404,92225,6,public
Freedom High School,Brentwood,37.97068,-121.720261,94561,6,public
Madison Elementary School,Riverside,33.939056,-117.406509,92504,6,public
Pachappa Elementary School,Riverside,33.955715,-117.386185,92506,6,public
Romoland Elementary School,Homeland,33.745754,-117.171005,92585,6,public
San Jacinto Valley Academy,San Jacinto,33.793957,-116.961227,92583,6,charter
Rancho Elementary School,Temecula,33.527008,-117.113205,92591,6,public
Mary Mcleod Bethune Elementary School,Perris,33.880501,-117.218727,92551,6,public
Mead Valley Elementary School,Perris,33.859055,-117.295143,92570,6,public
Rancho Verde High School,Perris,33.861362,-117.208374,92551,6,public
Arcohe Elementary School,Herald,38.295391,-121.241783,95638,6,public
John Muir Elementary School,Martinez,38.000168,-122.120003,94553,6,public
C. W. Dillard Elementary School,Elk Grove,38.404106,-121.250114,95693,6,public
Elk Grove Elementary School,Elk Grove,38.418381,-121.362045,95624,6,public
Elk Grove High School,Elk Grove,38.399406,-121.373459,95624,6,public
Ellen Feickert Elementary School,Elk Grove,38.41737,-121.387352,95624,6,public
Joseph Kerr Middle School,Elk Grove,38.409451,-121.373222,95624,6,public
James A. Mckee Elementary School,Elk Grove,38.420532,-121.377388,95624,6,public
Barbara Comstock Morse Elementary School,Elk Grove,38.447224,-121.421913,95823,6,public
Theodore Judah Elementary School,Rancho Cordova,38.677982,-121.163521,95630,6,public
Blanche Sprentz Elementary School,Rancho Cordova,38.679062,-121.150574,95630,6,public
Ayers Elementary School,Concord,37.964878,-121.960419,94521,6,public
River Oaks Elementary School,Galt,38.275433,-121.295799,95632,6,public
Bates Elementary School,Rio Vista,38.330467,-121.564743,95615,6,public
Castlemont Elementary School,Campbell,37.300819,-121.94696,95008,6,charter
Independence High School,San Jose,37.368832,-121.857391,95133,6,public
Cadwallader Elementary School,San Jose,37.306854,-121.787888,95121,6,public
Laurelwood Elementary School,San Jose,37.301956,-121.778313,95121,6,public
G. W. Hellyer Elementary School,San Jose,37.285095,-121.81987,95111,6,public
Luigi Aprea Elementary School,Gilroy,37.024895,-121.605331,95020,6,public
Rucker Elementary School,Gilroy,37.054104,-121.587166,95020,6,public
Lexington Elementary School,Los Gatos,37.179985,-121.990273,95033,6,public
Jackson Academy Of Music And Math (Jamm),Morgan Hill,37.138145,-121.605133,95037,6,public
Nordstrom Elementary School,Morgan Hill,37.134827,-121.626526,95037,6,public
Paradise Valley/Machado Elementary School,Morgan Hill,37.106781,-121.647285,95037,6,public
William Burnett Elementary School,Milpitas,37.44194,-121.880966,95035,6,public
Alexander Rose Elementary School,Milpitas,37.432617,-121.87645,95035,6,public
Moreland Middle School,San Jose,37.289555,-121.984009,95130,6,public
Isaac Newton Graham Middle School,Mountain View,37.381962,-122.08548,94040,6,public
Bernal Intermediate School,San Jose,37.226311,-121.790329,95119,6,public
Frost (Earl) Elementary School,San Jose,37.247147,-121.836647,95123,6,public
Sakamoto Elementary School,San Jose,37.23127,-121.837555,95123,6,public
Santa Teresa Elementary School,San Jose,37.234161,-121.795311,95119,6,public
Taylor (Bertha) Elementary School,San Jose,37.2304,-121.808525,95123,6,public
Orchard Elementary School,San Jose,37.389381,-121.902153,95131,6,public
Bracher Elementary School,Santa Clara,37.366756,-121.975395,95051,6,public
Braly Elementary School,Santa Clara,37.364506,-122.018478,94086,6,public
Juan Cabrillo Middle School,Santa Clara,37.358379,-121.971817,95051,6,public
C. W. Haman Elementary School,Santa Clara,37.343479,-121.964508,95050,6,public
Cope Middle School,Redlands,34.041771,-117.187737,92373,6,public
Kingsbury Elementary School,Redlands,34.045761,-117.176102,92373,6,public
McKinley Elementary School,Redlands,34.048935,-117.187134,92373,6,public
Moore Middle School,Redlands,34.051594,-117.149406,92374,6,public
Sam V. Curtis Elementary School,Rialto,34.093117,-117.378609,92376,6,public
Morgan Elementary School,Rialto,34.128239,-117.365395,92376,6,public
Samuel W. Simpson Elementary School,Rialto,34.082821,-117.379341,92376,6,public
Rim Of The World Senior High School,Blue Jay,34.231697,-117.210777,92352,6,public
Manuel A. Salinas Creative Arts Elementary School,San Bernardino,34.14027,-117.330345,92407,6,public
Los Medanos Elementary School,Pittsburg,38.017666,-121.90033,94565,6,public
Kimbark Elementary School,San Bernardino,34.235073,-117.41156,92407,6,public
Thompson Elementary School,San Bernardino,34.12011,-117.203903,92346,6,public
Pinon Hills Elementary School,Phelan,34.45026,-117.64431,92372,6,public
Serrano High School,Phelan,34.413307,-117.575562,92371,6,public
Sierra Vista Elementary School,Upland,34.114559,-117.64772,91786,6,public
Sycamore Elementary School,Upland,34.111023,-117.666824,91786,6,public
Upland High School,Upland,34.104877,-117.658882,91786,6,public
Yucaipa High School,Yucaipa,34.034893,-117.085709,92399,6,public
Millard Mccollam Elementary School,San Jose,37.380856,-121.833,95127,6,public
Brooktree Elementary School,San Jose,37.397705,-121.880051,95131,6,public
Cherrywood Elementary School,San Jose,37.39399,-121.865646,95132,6,public
Morrill Middle School,San Jose,37.410217,-121.869514,95132,6,public
Summerdale Elementary School,San Jose,37.389515,-121.850845,95132,6,public
Bagby Elementary School,San Jose,37.277573,-121.922066,95124,6,public
Capri Elementary School,Campbell,37.265354,-121.964729,95008,6,charter
Bostonia Elementary School,El Cajon,32.808723,-116.931221,92021,6,public
Hillsdale Middle School,El Cajon,32.748932,-116.932022,92019,6,public
Jamacha Elementary School,El Cajon,32.739555,-116.91201,92019,6,public
Hanna Ranch Elementary School,Richmond,37.992748,-122.234543,94547,6,public
Vista Grande Elementary School,El Cajon,32.764862,-116.915695,92019,6,public
Castle Park Elementary School,Chula Vista,32.613529,-117.056839,91911,6,public
Chula Vista Learning Community Charter School,Chula Vista,32.620686,-117.084953,91911,6,charter
Cook (Hazel Goes) Elementary School,Chula Vista,32.626072,-117.054764,91911,6,public
Halecrest Elementary School,Chula Vista,32.634773,-117.045181,91910,6,public
Hilltop Drive Elementary School,Chula Vista,32.632042,-117.064102,91910,6,public
Juarez-Lincoln Elementary School,Chula Vista,32.580112,-117.044952,92154,6,public
Kellogg (Karl H.) Elementary School,Chula Vista,32.620335,-117.047752,91911,6,public
Lauderbach (J. Calvin) Elementary School,Chula Vista,32.606689,-117.070557,91911,6,public
Loma Verde Elementary School,Chula Vista,32.601093,-117.049156,91911,6,public
Montgomery (John J.) Elementary School,Chula Vista,32.597694,-117.068695,91911,6,public
Mueller Charter (Robert L.) School,Chula Vista,32.626228,-117.092842,91910,6,charter
Otay Elementary School,Chula Vista,32.596123,-117.056976,91911,6,public
Rice (Lilian J.) Elementary School,Chula Vista,32.618587,-117.075226,91911,6,public
Rosebank Elementary School,Chula Vista,32.649754,-117.072716,91910,6,public
Valle Lindo Elementary School,Chula Vista,32.604637,-117.031868,91911,6,public
Capri Elementary School,Encinitas,33.075764,-117.287971,92024,6,public
Park Dale Lane Elementary School,Encinitas,33.047829,-117.241913,92024,6,public
Glen View Elementary School,Escondido,33.14632,-117.053551,92027,6,public
Miller Elementary School,Escondido,33.096893,-117.079865,92025,6,public
San Pasqual High School,Escondido,33.075062,-117.056602,92025,6,public
Sycamore Canyon Elementary School,Santee,32.863548,-117.00518,92071,6,public
Imperial Beach Charter School,Imperial Beach,32.578617,-117.119385,91932,6,charter
Wells Middle School,Dublin,37.711246,-121.919136,94568,6,public
Correia Middle School,San Diego,32.746998,-117.231232,92107,6,public
Dana,San Diego,32.732296,-117.232704,92106,6,public
Farb Middle School,San Diego,32.820175,-117.101883,92124,6,public
Freese Elementary School,San Diego,32.704327,-117.027687,92114,6,public
Gage Elementary School,San Diego,32.806847,-117.014626,92119,6,public
Hage Elementary School,San Diego,32.921246,-117.120636,92126,6,public
Hamilton Elementary School,San Diego,32.735466,-117.100288,92105,6,public
Jefferson Elementary School,San Diego,32.747864,-117.133049,92104,6,public
Juarez Elementary School,San Diego,32.791946,-117.124962,92123,6,public
Marshall Elementary School,San Diego,32.743519,-117.087296,92105,6,public
Mission Bay High School,San Diego,32.801224,-117.223503,92109,6,public
Morse High School,San Diego,32.699951,-117.047775,92114,6,public
Pacific Beach Middle School,San Diego,32.801666,-117.242996,92109,6,public
Paradise Hills Elementary School,San Diego,32.680233,-117.066536,92139,6,public
Penn Elementary School,San Diego,32.673878,-117.047272,92139,6,public
Perry Elementary School,San Diego,32.686302,-117.059227,92139,6,public
Pershing Middle School,San Diego,32.802261,-117.019958,92119,6,public
Valencia Park Elementary School,San Diego,32.702328,-117.07132,92114,6,public
Twin Oaks Elementary School,San Marcos,33.178677,-117.156952,92069,6,public
Woodland Park Middle School,San Marcos,33.149223,-117.130524,92069,6,public
San Pasqual Union Elementary School,Escondido,33.111275,-117.011055,92027,6,public
Bonita Vista Middle School,Chula Vista,32.649082,-117.006409,91910,6,public
La Paloma Elementary School,Fallbrook,33.379398,-117.235046,92028,6,public
El Capitan High School,El Cajon,32.866463,-116.917046,92040,6,public
Granite Hills High School,El Cajon,32.799229,-116.917259,92019,6,public
Santana High School,El Cajon,32.857304,-116.969925,92071,6,public
Julian High School,Julian,33.076538,-116.59539,92036,6,public
Lemon Grove Academy For The Sciences And Humanities,Lemon Grove,32.738548,-117.02916,91945,6,public
La Mesa Dale Elementary School,La Mesa,32.757442,-117.032562,91941,6,public
Lemon Avenue Elementary School,La Mesa,32.768009,-117.008514,91941,6,public
Maryland Avenue Elementary School,La Mesa,32.776379,-117.038719,91942,6,public
Murray Manor Elementary School,La Mesa,32.787506,-117.019501,91942,6,public
Northmont Elementary School,La Mesa,32.78994,-116.993706,91942,6,public
Parkway Middle School,La Mesa,32.790455,-117.004196,91942,6,public
Sweetwater Springs Elementary School,La Mesa,32.731026,-116.974892,91977,6,public
Descanso Elementary School,Pine Valley,32.858994,-116.613556,91916,6,public
John A. Otis Elementary School,National City,32.669395,-117.096832,91950,6,public
Palmer Way,National City,32.679543,-117.077652,91950,6,public
Ohlone Elementary School,Richmond,38.007671,-122.272919,94547,6,public
El Camino High School,Oceanside,33.219131,-117.317436,92057,6,public
Martin Luther King Jr. Middle School,Oceanside,33.215111,-117.309723,92057,6,public
Stuart Mesa Elementary School,Oceanside,33.254086,-117.408295,92058,6,public
Midland Elementary School,San Diego,32.966606,-117.03656,92064,6,public
Cajon Park Elementary School,Santee,32.86581,-116.971886,92071,6,public
Carlton Oaks Elementary School,Santee,32.843002,-117.01387,92071,6,public
Chet F. Harritt Elementary School,Santee,32.831989,-117.017982,92071,6,public
Pepper Drive Elementary School,Santee,32.827473,-116.953644,92021,6,public
Marian A. Peterson Middle School,Santa Clara,37.348919,-122.008041,94087,6,public
Santa Clara High School,Santa Clara,37.346062,-121.983391,95051,6,public
Sutter Elementary School,Santa Clara,37.333965,-121.986633,95051,6,public
Castillero Middle School,San Jose,37.219692,-121.878944,95120,6,public
Reed Elementary School,San Jose,37.263626,-121.894325,95118,6,public
Willow Glen High School,San Jose,37.290005,-121.897804,95125,6,public
Frederiksen Elementary School,Dublin,37.716194,-121.922203,94568,6,public
Ellis Elementary School,Sunnyvale,37.369678,-122.024544,94086,6,public
Fairwood Elementary School,Sunnyvale,37.396706,-121.989609,94089,6,public
Sunnyvale Middle School,Sunnyvale,37.361416,-122.052849,94087,6,public
Lietz Elementary School,San Jose,37.24435,-121.90181,95118,6,public
Del Mar Elementary School,Santa Cruz,36.965427,-121.983925,95062,6,public
Green Acres Elementary School,Santa Cruz,36.983223,-121.98732,95062,6,public
Mountain Elementary School,Soquel,37.027306,-121.949295,95073,6,public
Valencia Elementary School,Watsonville,36.976444,-121.893723,95003,6,public
Branciforte Middle School,Santa Cruz,36.984276,-122.008888,95062,6,public
Mission Hill Middle School,Santa Cruz,36.974251,-122.036118,95060,6,public
Boulder Creek Elementary School,Ben Lomond,37.122826,-122.125389,95006,6,public
Slvusd Charter School,Ben Lomond,37.06168,-122.080154,95018,6,charter
New Brighton Middle School,Capitola,36.978756,-121.947968,95010,6,public
Santa Cruz Gardens Elementary School,Capitola,37.002972,-121.977524,95065,6,public
Boulder Oaks Elementary School,Alpine,32.818611,-116.777679,91901,6,public
Joan Macqueen Middle School,Alpine,32.824661,-116.773956,91901,6,public
Shadow Hills Elementary School,Alpine,32.8325,-116.817093,91901,6,public
Murray Elementary School,Dublin,37.722416,-121.933388,94568,6,public
Castle Park Middle School,Chula Vista,32.605862,-117.059227,91911,6,public
Vallecitos Elementary School,Rainbow,33.413502,-117.148712,92028,6,public
Guajome Park Academy Charter,Vista,33.230122,-117.248772,92083,6,charter
Mid Valley High (Continuation) School,Williams,39.153774,-122.155464,95987,6,public
Lake Elementary School,Vista,33.1744,-117.256546,92056,6,public
Mission Meadows Elementary School,Vista,33.24622,-117.256958,92057,6,public
Vista Innovation and Design Academy,Vista,33.203163,-117.259247,92083,6,public
Aptos Middle School,San Francisco,37.729759,-122.46627,94127,6,public
Francisco Middle School,San Francisco,37.804462,-122.411377,94133,6,public
Hillcrest Elementary School,San Francisco,37.728554,-122.418983,94134,6,public
Marina Middle School,San Francisco,37.802349,-122.43602,94123,6,public
Parker (Jean) Elementary School,San Francisco,37.797466,-122.411308,94133,6,public
Rooftop Elementary School,San Francisco,37.754829,-122.443497,94131,6,public
Mokelumne Hill Elementary School,San Andreas,38.299011,-120.698303,95245,6,public
Spring Valley Elementary School,San Francisco,37.793915,-122.418808,94109,6,public
King (Starr) Elementary School,San Francisco,37.753468,-122.399117,94107,6,public
Sunnyside Elementary School,San Francisco,37.730297,-122.448318,94112,6,public
Taylor (Edward R.) Elementary School,San Francisco,37.727505,-122.407127,94134,6,public
Visitacion Valley Elementary School,San Francisco,37.712547,-122.410225,94134,6,public
West Valley High School,Anderson,40.39724,-122.403702,96022,6,public
Bella Vista Elementary School,Bella Vista,40.639324,-122.23214,96008,6,public
Columbia Elementary School,Redding,40.58255,-122.308525,96003,6,public
